"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Charlie Callaghan","D","MISS","16.263","44","0","1","2","1","3","22","0.0","0.0","0.02","0.05","0.02","0.07","0.5","0.84","0.02","498.17","11.32","0.0","0.12","0.24","0.12","0.36","2.65","0.1","13.56","14.02","46.14","52.31","-25.96","24.32","9","28","0","1","0.0","0","1","0.0","0","20","0.0","0","0","0.0"
"","Frank Jenkins","D","HAM","15.973","39","1","0","2","1","3","20","5.0","0.03","0.0","0.05","0.03","0.08","0.51","0.8","0.02","450.32","11.55","0.13","0.0","0.27","0.13","0.4","2.66","0.11","12.94","13.87","42.07","51.44","-6.84","34.38","11","21","1","1","100.0","0","0","0.0","0","19","0.0","0","0","0.0"
"","Jacob Murray","D","KGN","16.43","49","1","0","1","1","2","38","2.63","0.02","0.0","0.02","0.02","0.04","0.78","1.14","0.02","741.02","15.12","0.08","0.0","0.08","0.08","0.16","3.08","0.09","13.23","14.27","33.27","53.61","-15.37","19.44","14","58","0","1","0.0","0","2","0.0","1","35","2.86","0","0","0.0"
"","Arber Xhekaj","D","KIT","17.624","45","1","0","1","1","2","40","2.5","0.02","0.0","0.02","0.02","0.04","0.89","1.19","0.03","537.47","11.94","0.11","0.0","0.11","0.11","0.22","4.47","0.13","13.31","13.89","41.01","51.02","-34.54","16.22","6","31","0","0","0.0","0","2","0.0","1","38","2.63","0","1","0.0"
"","Rhys Forhan","C","NB","18.662","18","1","0","1","1","2","6","16.67","0.06","0.0","0.06","0.06","0.11","0.33","0.33","0.02","153.74","8.54","0.39","0.0","0.39","0.39","0.78","2.34","0.13","13.41","13.64","40.53","49.3","-24.71","16.67","2","10","0","0","0.0","0","1","0.0","1","5","20.0","15","26","57.69"
"","Nikita Zuyev","D","MISS","18.974","23","0","1","1","1","2","19","0.0","0.0","0.04","0.04","0.04","0.09","0.83","0.68","0.03","277.34","12.06","0.0","0.22","0.22","0.22","0.43","4.11","0.15","14.05","14.57","47.21","47.02","12.87","60.0","12","8","0","0","0.0","0","0","0.0","0","19","0.0","0","0","0.0"
"","N Barke","LW","SAR","2017.703","6","1","0","1","1","2","3","33.33","0.17","0.0","0.17","0.17","0.33","0.5","0.42","0.07","56.06","9.34","1.07","0.0","1.07","1.07","2.14","3.21","0.44","15.21","14.66","48.14","44.86","27.2","66.67","4","2","0","0","0.0","1","2","50.0","0","1","0.0","2","3","66.67"
"","Steven Grant","LW","GUE","17.356","9","0","1","1","1","2","2","0.0","0.0","0.11","0.11","0.11","0.22","0.22","0.17","0.02","68.94","7.66","0.0","0.87","0.87","0.87","1.74","1.74","0.15","14.9","13.04","52.72","47.3","-13.64","50.0","2","2","0","1","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Cameron Hough","LW","KGN","17.895","36","0","1","0","1","1","43","0.0","0.0","0.03","0.0","0.03","0.03","1.19","2.8","0.08","426.17","11.84","0.0","0.14","0.0","0.14","0.14","6.05","0.39","13.4","14.02","29.78","52.1","-2.86","27.91","12","31","0","2","0.0","0","4","0.0","0","37","0.0","1","2","50.0"
"","Matthieu Franche","D","OSH","19.483","31","0","1","0","1","1","12","0.0","0.0","0.03","0.0","0.03","0.03","0.39","0.74","0.02","290.93","9.38","0.0","0.21","0.0","0.21","0.21","2.47","0.15","12.76","13.51","52.07","49.75","5.24","53.33","8","7","0","1","0.0","0","1","0.0","0","10","0.0","0","1","0.0"
"","Daniel Nardi","D","HAM/MISS","17.471","13","0","1","0","1","1","7","0.0","0.0","0.08","0.0","0.08","0.08","0.54","0.27","0.02","166.28","12.79","0.0","0.36","0.0","0.36","0.36","2.53","0.1","13.71","13.93","40.47","52.82","1.5","30.77","4","9","0","0","0.0","0","2","0.0","0","5","0.0","0","1","0.0"
"","Ben McFarlane","RW","GUE","16.102","8","0","1","0","1","1","6","0.0","0.0","0.12","0.0","0.12","0.12","0.75","0.18","0.02","63.46","7.93","0.0","0.95","0.0","0.95","0.95","5.67","0.17","13.25","13.26","53.34","47.1","4.77","66.67","2","1","0","0","0.0","0","0","0.0","0","6","0.0","6","24","25.0"
"","Dylan Robinson","D","WSR","16.37","3","0","1","0","1","1","0","0.0","0.0","0.33","0.0","0.33","0.33","0.0","0.0","0.0","42.37","14.12","0.0","1.42","0.0","1.42","1.42","0.0","0.0","13.15","12.74","53.18","43.02","15.0","40.0","2","3","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ethan Cardwell","RW","SAG","16.044","6","1","0","0","1","1","5","20.0","0.17","0.0","0.0","0.17","0.17","0.83","0.46","0.08","65.22","10.87","0.92","0.0","0.0","0.92","0.92","4.6","0.42","14.17","14.58","53.85","50.62","-47.78","14.29","1","6","0","1","0.0","0","1","0.0","1","3","33.33","1","2","50.0"
"","Jesse Dick","C","OTT","17.347","6","1","0","0","1","1","4","25.0","0.17","0.0","0.0","0.17","0.17","0.67","0.35","0.06","44.72","7.45","1.34","0.0","0.0","1.34","1.34","5.37","0.48","12.91","12.78","59.9","51.23","-15.22","50.0","1","1","1","1","100.0","0","0","0.0","0","3","0.0","1","3","33.33"
"","Tyler Deline","D","FLNT","16.022","9","0","1","0","1","1","7","0.0","0.0","0.11","0.0","0.11","0.11","0.78","0.23","0.03","100.1","11.12","0.0","0.6","0.0","0.6","0.6","4.2","0.14","13.99","13.33","43.34","49.18","17.83","66.67","6","3","0","0","0.0","0","0","0.0","0","7","0.0","0","0","0.0"
"","Quinn Hanna","D","PBO","19.423","2","0","1","0","1","1","0","0.0","0.0","0.5","0.0","0.5","0.5","0.0","0.0","0.0","18.79","9.39","0.0","3.19","0.0","3.19","3.19","0.0","0.0","13.94","14.44","50.4","51.85","66.67","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Victor Hadfield","D","BAR","17.983","38","0","0","4","0","4","23","0.0","0.0","0.0","0.11","0.0","0.11","0.61","0.71","0.02","414.39","10.91","0.0","0.0","0.58","0.0","0.58","3.33","0.1","12.4","13.43","50.52","50.49","-30.61","26.92","7","19","0","0","0.0","0","1","0.0","0","22","0.0","0","0","0.0"
"","Emmett Gordon","D","KGN","18.623","43","0","0","2","0","2","23","0.0","0.0","0.0","0.05","0.0","0.05","0.53","0.69","0.02","570.69","13.27","0.0","0.0","0.21","0.0","0.21","2.42","0.07","12.87","13.91","29.15","52.76","-2.45","28.26","13","33","0","0","0.0","0","1","0.0","0","22","0.0","1","1","100.0"
"","Joseph Rupoli","D","KIT/OSH","18.311","37","0","0","2","0","2","14","0.0","0.0","0.0","0.05","0.0","0.05","0.38","0.48","0.01","348.23","9.41","0.0","0.0","0.34","0.0","0.34","2.41","0.08","12.63","13.32","46.66","47.92","-10.69","44.44","8","10","0","0","0.0","0","0","0.0","0","14","0.0","0","0","0.0"
"","Ethan Sims","C","NIAG","16.685","4","0","0","2","0","2","0","0.0","0.0","0.0","0.5","0.0","0.5","0.0","0.0","0.0","28.3","7.07","0.0","0.0","4.24","0.0","4.24","0.0","0.0","13.3","13.07","55.09","61.48","54.55","100.0","2","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Igor Larionov","RW","WSR","20.061","8","0","0","1","0","1","9","0.0","0.0","0.0","0.12","0.0","0.12","1.12","1.09","0.14","83.52","10.44","0.0","0.0","0.72","0.0","0.72","6.47","0.78","14.17","14.18","50.56","50.78","-10.71","42.86","3","4","0","1","0.0","0","1","0.0","0","7","0.0","47","90","52.22"
"","Isaac Walker","D","MISS","18.5","25","0","0","1","0","1","12","0.0","0.0","0.0","0.04","0.0","0.04","0.48","0.3","0.01","388.15","15.53","0.0","0.0","0.15","0.0","0.15","1.85","0.05","13.83","14.26","46.95","49.99","-2.54","48.78","20","21","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Callan Christner","LW","MISS","16.77","12","0","0","1","0","1","1","0.0","0.0","0.0","0.08","0.0","0.08","0.08","0.09","0.01","102.8","8.57","0.0","0.0","0.58","0.0","0.58","0.58","0.05","12.95","13.68","44.89","40.32","10.2","57.14","4","3","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Eric Eschweiler","RW","SBY","19.382","9","0","0","1","0","1","10","0.0","0.0","0.0","0.11","0.0","0.11","1.11","0.82","0.09","72.03","8.0","0.0","0.0","0.83","0.0","0.83","8.33","0.68","12.61","11.92","54.66","52.01","15.24","66.67","2","1","0","3","0.0","0","0","0.0","0","7","0.0","1","2","50.0"
"","Luke Evangelista","RW","LDN","16.564","24","0","0","1","0","1","12","0.0","0.0","0.0","0.04","0.0","0.04","0.5","0.94","0.04","189.83","7.91","0.0","0.0","0.32","0.0","0.32","3.79","0.3","13.03","14.13","55.09","49.01","-31.99","27.27","3","8","0","3","0.0","0","1","0.0","0","8","0.0","1","1","100.0"
"","Bryan Laureigh","LW","KGN","18.248","13","0","0","1","0","1","12","0.0","0.0","0.0","0.08","0.0","0.08","0.92","0.83","0.06","127.49","9.81","0.0","0.0","0.47","0.0","0.47","5.65","0.39","15.02","14.67","42.17","57.16","-17.78","22.22","2","7","0","1","0.0","0","1","0.0","0","10","0.0","0","1","0.0"
"","Luka Profaca","D","GUE","16.463","12","0","0","1","0","1","8","0.0","0.0","0.0","0.08","0.0","0.08","0.67","0.12","0.01","117.31","9.78","0.0","0.0","0.51","0.0","0.51","4.09","0.06","13.69","13.81","52.95","47.17","-4.72","50.0","3","3","0","0","0.0","0","0","0.0","0","8","0.0","0","0","0.0"
"","Ian Lemieux","D","SAG","16.586","9","0","0","1","0","1","8","0.0","0.0","0.0","0.11","0.0","0.11","0.89","0.39","0.04","137.05","15.23","0.0","0.0","0.44","0.0","0.44","3.5","0.17","13.98","13.78","53.79","53.82","-24.82","46.15","6","7","0","0","0.0","0","1","0.0","0","7","0.0","0","0","0.0"
"","Brock Hill","D","SAG","19.634","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.06","0.02","45.72","11.43","0.0","0.0","0.0","0.0","0.0","3.94","0.08","13.37","14.4","53.87","58.98","-38.1","0.0","0","4","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Phil Caron","D","SSM/GUE","18.147","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.01","0.01","31.41","15.71","0.0","0.0","0.0","0.0","0.0","1.91","0.03","11.8","13.68","49.15","49.18","0.0","33.33","1","2","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","William Sirman","LW","OTT","18.867","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.09","0.05","26.49","13.24","0.0","0.0","0.0","0.0","0.0","4.53","0.21","13.63","12.91","59.73","46.13","-32.14","25.0","1","3","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Sam Meisenheimer","RW","MISS","20.679","2","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.23","0.11","19.73","9.86","0.0","0.0","0.0","0.0","0.0","9.12","0.7","13.59","14.89","45.15","64.53","-50.0","0.0","0","2","0","0","0.0","0","1","0.0","0","2","0.0","0","1","0.0"
"","Kyle Potts","C","NB","20.307","5","0","0","0","0","0","9","0.0","0.0","0.0","0.0","0.0","0.0","1.8","0.76","0.15","52.65","10.53","0.0","0.0","0.0","0.0","0.0","10.26","0.86","12.77","13.54","36.29","56.99","-36.67","0.0","0","6","0","2","0.0","0","0","0.0","0","7","0.0","37","66","56.06"
"","Carter Tresoor","C","KIT","17.58","26","0","0","0","0","0","14","0.0","0.0","0.0","0.0","0.0","0.0","0.54","1.23","0.05","228.21","8.78","0.0","0.0","0.0","0.0","0.0","3.68","0.32","14.05","13.41","39.29","49.13","-24.83","20.0","3","12","0","1","0.0","0","1","0.0","0","12","0.0","15","31","48.39"
"","Matt Gordon","C","KIT","17.547","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.44","6.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.52","13.42","34.01","37.04","-62.07","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Nikita Alexandrov","D","FLNT","19.33","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.08","0.04","40.18","20.09","0.0","0.0","0.0","0.0","0.0","5.97","0.12","13.48","14.55","35.08","46.66","-25.0","0.0","0","7","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Drew Wawrow","D","SSM/SBY","17.616","13","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.46","0.56","0.04","140.5","10.81","0.0","0.0","0.0","0.0","0.0","2.56","0.24","13.01","14.61","55.67","51.13","-35.38","30.0","3","7","0","1","0.0","0","1","0.0","0","4","0.0","0","1","0.0"
"","Travis Mailhot","D","NB","18.662","3","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.03","0.01","33.35","11.12","0.0","0.0","0.0","0.0","0.0","3.6","0.05","12.54","12.78","39.13","54.72","16.66","33.33","1","2","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Connor LePage","LW","BAR","16.989","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-80.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Kyle Heitzner","C","MISS","19.165","5","0","0","0","0","0","10","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.68","0.14","40.91","8.18","0.0","0.0","0.0","0.0","0.0","14.67","0.99","12.25","15.46","46.8","51.44","-72.22","0.0","0","1","0","3","0.0","0","0","0.0","0","7","0.0","2","4","50.0"
"","Dustin Hutton","LW","PBO","16.98","7","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.14","0.07","0.01","54.01","7.72","0.0","0.0","0.0","0.0","0.0","1.11","0.08","13.58","12.39","43.93","41.56","22.67","66.67","2","1","0","0","0.0","0","0","0.0","0","1","0.0","2","4","50.0"
"","Liam Whittaker","D","LDN","17.276","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.96","13.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.9","13.37","57.36","54.33","-66.67","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joseph Serpa","C","KIT","16.482","6","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.17","0.06","0.01","48.26","8.04","0.0","0.0","0.0","0.0","0.0","1.24","0.07","13.31","14.25","34.06","59.81","-52.63","0.0","0","2","0","0","0.0","0","0","0.0","0","1","0.0","4","19","21.05"
"","Graham Dickerson","RW","KIT","17.569","28","0","0","0","0","0","16","0.0","0.0","0.0","0.0","0.0","0.0","0.57","1.42","0.05","230.57","8.23","0.0","0.0","0.0","0.0","0.0","4.16","0.37","13.2","13.45","37.84","47.62","-26.69","21.43","3","11","0","2","0.0","0","4","0.0","0","10","0.0","0","2","0.0"
"","Alex Peterson","D","KIT","19.308","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-37.04","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aidan Timmermans","D","ER","18.385","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.05","0.01","52.81","13.2","0.0","0.0","0.0","0.0","0.0","4.54","0.06","14.47","13.05","48.55","56.22","-50.0","0.0","0","3","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Dawson McKinney","C","OSH","16.23","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.01","0.01","15.12","7.56","0.0","0.0","0.0","0.0","0.0","3.97","0.06","12.69","13.88","47.89","56.53","-38.46","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","0","2","0.0"
"","Matthew Papais","LW","GUE","2017.703","4","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.25","0.49","0.12","39.3","9.82","0.0","0.0","0.0","0.0","0.0","7.63","0.75","14.24","13.37","48.91","51.91","-50.0","0.0","0","3","0","1","0.0","0","1","0.0","0","3","0.0","0","0","0.0"
"","Felix-Antoine Tourigny","C","OTT","18.618","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.12","0.02","31.62","6.32","0.0","0.0","0.0","0.0","0.0","1.9","0.22","14.0","12.12","65.49","47.71","-64.0","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","13","34","38.24"
"","Carson Whitson","RW","MISS","16.63","7","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.14","0.05","0.01","44.73","6.39","0.0","0.0","0.0","0.0","0.0","1.34","0.07","12.12","14.6","41.16","57.23","-47.06","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Owen Saye","RW","SAR","16.693","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.07","0.02","25.06","8.35","0.0","0.0","0.0","0.0","0.0","2.39","0.17","13.66","13.2","44.28","49.34","-50.0","0.0","0","3","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","AJ Cook","D","NIAG","16.983","8","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.62","0.11","0.01","65.42","8.18","0.0","0.0","0.0","0.0","0.0","4.59","0.1","14.6","13.37","63.29","58.84","45.0","100.0","1","0","0","0","0.0","0","0","0.0","0","5","0.0","0","0","0.0"
"","Connor Hall","D","KIT","20.564","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.07","0.02","50.69","12.67","0.0","0.0","0.0","0.0","0.0","4.74","0.08","14.41","14.66","49.18","44.14","-12.12","33.33","1","2","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Dylan D'Agostino","LW","HAM","18.15","22","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.05","0.0","150.4","6.84","0.0","0.0","0.0","0.0","0.0","0.8","0.02","12.89","13.02","38.0","47.59","-27.82","14.29","1","6","0","0","0.0","0","0","0.0","0","2","0.0","2","6","33.33"
"","Kalvyn Watson","RW","SSM","16.337","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-50.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nolan Dillingham","D","SAR","16.646","12","0","0","0","0","0","9","0.0","0.0","0.0","0.0","0.0","0.0","0.75","0.18","0.02","153.54","12.79","0.0","0.0","0.0","0.0","0.0","3.52","0.07","11.75","13.63","43.71","53.26","-21.16","26.67","4","11","0","0","0.0","0","0","0.0","0","9","0.0","0","0","0.0"
"","Nolan DeGurse","LW","SAR","16.937","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.58","7.79","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.93","12.6","27.7","50.9","-42.86","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","2","13","15.38"
"","Matthew Sredl","D","BAR","16.4","10","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.13","0.01","116.02","11.6","0.0","0.0","0.0","0.0","0.0","2.59","0.07","13.03","14.06","51.62","50.93","8.57","57.14","4","3","0","0","0.0","0","0","0.0","0","5","0.0","0","0","0.0"
"","Noah Sedore","LW","ER","16.556","3","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.67","0.13","0.04","23.74","7.91","0.0","0.0","0.0","0.0","0.0","5.05","0.34","13.39","12.31","44.02","39.07","-47.06","0.0","0","1","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Caleb Everett","D","SAG","18.653","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.01","0.01","20.56","10.28","0.0","0.0","0.0","0.0","0.0","2.92","0.04","13.66","14.3","57.93","41.57","-16.67","50.0","1","1","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
