"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Justin Brazeau","RW","NB","20.616","55","1","1","1","2","3","1","100.0","0.02","0.02","0.02","0.04","0.05","0.02","0.17","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","1","100.0"
"","Aidan Dudas","C","OS","18.251","56","1","1","0","2","2","3","33.33","0.02","0.02","0.0","0.04","0.04","0.05","0.43","0.01","0","1","0.0","0","0","0.0","1","2","50.0","11","22","50.0"
"","Serron Noel","RW","OSH","18.103","57","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.24","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Jack Quinn","RW","OTT","16.989","50","0","2","0","2","2","2","0.0","0.0","0.04","0.0","0.04","0.04","0.04","0.15","0.0","0","1","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Calvin Martin","LW","SAR","18.998","57","1","1","0","2","2","1","100.0","0.02","0.02","0.0","0.04","0.04","0.02","0.11","0.0","0","0","0.0","1","1","100.0","0","0","0.0","1","1","100.0"
"","Ben Jones","C","NIAG","19.551","55","2","0","0","2","2","4","50.0","0.04","0.0","0.0","0.04","0.04","0.07","0.75","0.01","1","1","100.0","1","1","100.0","0","2","0.0","8","11","72.73"
"","Kirill Maksimov","RW","NIAG","19.291","52","0","2","0","2","2","1","0.0","0.0","0.04","0.0","0.04","0.04","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Sasha Chmelevski","C","OTT","19.269","43","0","2","0","2","2","0","0.0","0.0","0.05","0.0","0.05","0.05","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","6","10","60.0"
"","Alex Formenton","LW","LDN","19.007","18","0","2","0","2","2","1","0.0","0.0","0.11","0.0","0.11","0.11","0.06","0.14","0.01","0","0","0.0","0","0","0.0","0","1","0.0","2","3","66.67"
"","Adam McMaster","C","NB/OS","18.558","57","1","0","2","1","3","1","100.0","0.02","0.0","0.04","0.02","0.05","0.02","0.17","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","3","0.0"
"","Tye Kartye","C","SSM","17.377","51","1","0","1","1","2","2","50.0","0.02","0.0","0.02","0.02","0.04","0.04","0.17","0.0","0","0","0.0","1","1","100.0","0","1","0.0","4","5","80.0"
"","Jason Robertson","RW","KGN/NIAG","19.152","49","1","0","1","1","2","2","50.0","0.02","0.0","0.02","0.02","0.04","0.04","0.37","0.01","0","1","0.0","0","0","0.0","1","1","100.0","0","1","0.0"
"","Liam Foudy","C","LDN","18.612","49","1","0","1","1","2","3","33.33","0.02","0.0","0.02","0.02","0.04","0.06","0.33","0.01","0","0","0.0","1","1","100.0","0","2","0.0","7","12","58.33"
"","Morgan Frost","C","SSM","19.341","48","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.51","0.01","0","1","0.0","0","0","0.0","1","2","50.0","8","12","66.67"
"","Cole MacKay","RW","SSM","17.257","52","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.2","0.0","0","1","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ryan Roth","RW","SSM","18.155","55","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.17","0.0","0","0","0.0","0","0","0.0","1","2","50.0","0","0","0.0"
"","Ryan Cranford","RW","KGN","20.436","54","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Tyler Burnie","C","KGN","19.598","54","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.39","0.01","0","0","0.0","1","2","50.0","0","1","0.0","7","9","77.78"
"","Brett Neumann","C","KGN/OSH","19.582","57","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.39","0.01","0","1","0.0","0","1","0.0","0","1","0.0","15","16","93.75"
"","Cedric Ralph","LW","GUE","19.65","55","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.19","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","3","66.67"
"","Isaac Ratcliffe","LW","GUE","19.582","52","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.24","0.0","1","1","100.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ben Hawerchuk","LW","BAR","20.471","50","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","4","75.0"
"","Jason Willms","C","BAR","19.601","55","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.16","0.0","0","0","0.0","0","0","0.0","1","1","100.0","5","8","62.5"
"","Ryan Suzuki","C","BAR","17.301","52","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.2","0.0","0","0","0.0","0","0","0.0","1","2","50.0","4","11","36.36"
"","Alan Lyszczarczyk","LW","MISS/OS","20.575","52","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Kevin Hancock","C","LDN/OS","20.54","57","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.26","0.0","0","0","0.0","0","0","0.0","0","3","0.0","12","17","70.59"
"","Kyle MacLean","C","OSH","19.382","57","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.05","0.66","0.01","0","2","0.0","0","1","0.0","0","0","0.0","4","6","66.67"
"","Allan McShane","LW","OSH","18.585","51","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.04","0.14","0.0","0","0","0.0","0","0","0.0","0","2","0.0","5","12","41.67"
"","Austen Keating","C","OTT","19.527","55","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.41","0.01","1","1","100.0","0","0","0.0","0","1","0.0","4","7","57.14"
"","Tye Felhaber","RW","OTT","20.113","55","1","0","0","1","1","6","16.67","0.02","0.0","0.0","0.02","0.02","0.11","1.16","0.02","0","0","0.0","0","0","0.0","1","6","16.67","2","2","100.0"
"","Kody Clark","RW","OTT","18.924","48","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.47","0.01","0","2","0.0","0","0","0.0","1","1","100.0","1","3","33.33"
"","Cole Carter","RW","MISS","20.195","52","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.5","0.01","1","1","100.0","0","1","0.0","0","1","0.0","1","2","50.0"
"","Brandon Coe","RW","NB","16.789","54","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.23","0.0","0","0","0.0","1","1","100.0","0","0","0.0","0","1","0.0"
"","Brad Chenier","LW","NB","19.653","51","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Logan Morrison","C","HAM","16.187","36","1","0","0","1","1","2","50.0","0.03","0.0","0.0","0.03","0.03","0.06","0.19","0.01","0","0","0.0","0","0","0.0","1","2","50.0","1","6","16.67"
"","Quinton Byfield","C","SBY","16.074","51","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.06","0.36","0.01","0","1","0.0","0","0","0.0","1","2","50.0","4","8","50.0"
"","David Levin","LW","SBY","18.998","43","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.13","0.0","0","0","0.0","0","1","0.0","0","0","0.0","4","7","57.14"
"","Blake Murray","C","SBY","17.197","54","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.16","0.0","0","1","0.0","0","0","0.0","0","0","0.0","4","11","36.36"
"","Greg Meireles","RW","KIT","19.705","55","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.12","0.0","0","0","0.0","0","0","0.0","1","1","100.0","2","5","40.0"
"","Rickard Hugg","C","KIT","19.658","49","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.17","0.0","0","0","0.0","0","1","0.0","0","0","0.0","2","4","50.0"
"","Jack Wismer","RW","FLNT","18.558","58","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.12","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Connor McMichael","C","LDN","17.665","54","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.07","0.37","0.01","0","1","0.0","0","0","0.0","1","3","33.33","6","10","60.0"
"","Antonio Stranges","LW","LDN","16.608","54","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Blade Jenkins","LW","SAG","18.095","54","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.22","0.0","1","1","100.0","0","0","0.0","0","1","0.0","2","5","40.0"
"","Jamieson Rees","C","SAR","17.55","34","1","0","0","1","1","1","100.0","0.03","0.0","0.0","0.03","0.03","0.03","0.07","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Hugo Leufvenius","LW","SAR","19.475","56","1","0","0","1","1","6","16.67","0.02","0.0","0.0","0.02","0.02","0.11","0.87","0.02","0","0","0.0","0","2","0.0","1","4","25.0","2","3","66.67"
"","Philip Tomasino","C","NIAG","17.134","54","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.16","0.0","0","0","0.0","1","1","100.0","0","0","0.0","6","12","50.0"
"","Nick Suzuki","C","GUE/OS","19.1","46","0","1","0","1","1","3","0.0","0.0","0.02","0.0","0.02","0.02","0.07","0.46","0.01","0","0","0.0","0","1","0.0","0","2","0.0","6","11","54.55"
"","Christopher Paquette","C","PBO","20.471","55","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","22","27.27"
"","Daylon Groulx","RW","OS","18.273","56","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Cole Schwindt","RW","MISS","17.391","56","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.05","0.4","0.01","0","0","0.0","0","2","0.0","0","1","0.0","8","18","44.44"
"","Eric Henderson","LW","HAM/OSH","20.397","56","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.04","0.19","0.0","0","0","0.0","0","0","0.0","0","2","0.0","2","7","28.57"
"","Adam Ruzicka","C","SAR/SBY","19.349","52","0","0","1","0","1","4","0.0","0.0","0.0","0.02","0.0","0.02","0.08","0.31","0.01","0","0","0.0","0","0","0.0","0","4","0.0","18","24","75.0"
"","Jack Studnicka","C","NIAG/OSH","19.573","47","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.1","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","12","50.0"
"","Brady Gilmour","C","SAG","19.412","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","DJ Busdeker","RW","SAG","18.974","53","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.37","0.01","0","0","0.0","0","2","0.0","0","0","0.0","4","4","100.0"
"","Danny Katic","LW","SAG","18.114","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Albert Michnac","LW","SAG","19.91","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Jake Goldowski","RW","SAG","18.358","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole Coskey","RW","SAG","19.291","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","11","27.27"
"","Nicholas Porco","LW","SAG","17.512","54","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.98","0.02","0","1","0.0","0","3","0.0","0","1","0.0","1","3","33.33"
"","Cole Perfetti","C","SAG","16.704","50","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Damien Giroux","C","SAG","18.536","54","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","1","0.0","0","0","0.0","0","0","0.0","4","5","80.0"
"","Roman Pucek","LW","SSM","18.423","33","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cullen McLean","C","SSM","17.594","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Johnston","C","SSM","16.822","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","Keeghan Howdeshell","LW","SSM","20.556","55","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.35","0.01","0","1","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Zack Trott","LW","SSM","18.349","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Joe Carroll","LW","SSM","17.618","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","3","7","42.86"
"","Rory Kerins","C","SSM","16.427","44","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Brett Jacklin","RW","SSM","18.566","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Max Grondin","C","SAG/PBO","18.199","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Ryan Stepien","RW","SAG/KIT","16.989","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Aidan Prueter","C","SAG/MISS","16.734","54","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.36","0.01","0","1","0.0","0","1","0.0","0","0","0.0","3","5","60.0"
"","Adam Timleck","RW","PBO","20.551","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Cameron Butler","RW","PBO","16.269","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Chad Denault","RW","PBO","18.412","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","John Parker-Jones","RW","PBO","18.44","31","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brady Hinz","RW","PBO","18.369","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Erik Cermak","LW","PBO","17.539","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","Zach Gallant","C","PBO","19.529","19","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Dawson Baker","RW","KGN","18.432","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.11","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","8","50.0"
"","Cameron Hough","LW","KGN","17.895","38","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Drewitt","LW","KGN","16.967","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Liam Kirk","LW","PBO","18.7","50","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.15","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","2","50.0"
"","Nick Robertson","C","PBO","17.011","41","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.17","0.0","0","0","0.0","0","0","0.0","0","2","0.0","2","4","50.0"
"","Paul Larabie","C","KGN","18.631","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zayde Wisdom","C","KGN","16.323","49","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.2","0.0","0","0","0.0","0","0","0.0","0","2","0.0","3","3","100.0"
"","Dennis Golovatchev","LW","KGN","17.569","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ian Derungs","LW","KGN","18.708","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Angle","C","WSR","17.958","47","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.34","0.01","0","1","0.0","0","1","0.0","0","0","0.0","3","4","75.0"
"","Will Cuylle","LW","WSR","16.373","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chris Playfair","LW","WSR","18.292","38","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","4","75.0"
"","Igor Larionov","RW","WSR","20.061","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","3","0.0"
"","Luke Kutkevicius","C","WSR","20.477","30","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","Cole Purboo","RW","WSR","19.245","57","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Daniel D'Amico","C","WSR","17.638","56","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.14","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Curtis Douglas","C","WSR","18.527","56","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.24","0.0","0","0","0.0","0","1","0.0","0","0","0.0","3","5","60.0"
"","Luke Boka","RW","WSR","19.261","53","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.18","0.0","0","0","0.0","0","0","0.0","0","2","0.0","2","9","22.22"
"","Jean-Luc Foudy","C","WSR","16.343","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","Cam Hillis","C","GUE","18.226","33","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","5","7","71.43"
"","Pavel Gogolev","LW","GUE/PBO","18.571","34","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Mathew MacDougall","LW","ER/WSR","18.645","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Nick Isaacson","LW","MISS/PBO","19.097","55","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","2","0.0"
"","Jake Partridge","LW","BAR/PBO","17.41","33","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zach Poirier","RW","GUE/OS","20.345","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kaleb Pearson","RW","OS","18.251","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Keegan Stevenson","RW","GUE","17.706","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Liam Hawel","C","GUE","19.412","53","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.14","0.0","0","0","0.0","0","1","0.0","0","0","0.0","3","7","42.86"
"","Nate Schnarr","RW","GUE","19.554","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","8","37.5"
"","Ty Collins","RW","GUE","16.263","35","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matej Pekar","C","BAR","18.596","33","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","1","4","25.0"
"","Peter Fleming","LW","BAR","17.528","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Luke Bignell","C","BAR","17.865","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Aidan Brown","RW","BAR","18.979","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Riley Piercey","RW","BAR","16.49","47","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyson Foerster","C","BAR","16.657","51","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Sam Rhodes","C","BAR","18.571","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Manuel Alberg","RW","OS","17.528","44","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Jackson Doherty","LW","OS","18.065","55","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Bryce Caruk","C","OS","17.684","27","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Griffin Wilson","C","OS","17.295","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Maksim Sushko","LW","OS","19.595","52","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.14","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Cade Robinson","RW","OS","18.9","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Mason Primeau","C","GUE/NB","17.134","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","5","20.0"
"","Mitchell Russell","C","NB/OS","17.528","53","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Tag Bertuzzi","LW","GUE/HAM","17.572","30","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Jaden Peca","RW","SSM/BAR","19.412","48","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Lucas Chiodo","LW","BAR/OTT","19.874","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kallaway Mercer","LW","KGN","16.165","36","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Danyk Drouin","C","OSH","17.564","30","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dylan Robinson","LW","OSH","16.208","33","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.11","0.0","0","0","0.0","0","0","0.0","0","1","0.0","2","3","66.67"
