,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
1204,G,A2,P1,Sh,0,0.333,0.232
1205,G,A2,P1,Sh,1,0.333,0.232
1206,G,A2,P1,Sh,2,0.333,0.232
1207,G,A2,P1,Sh,3,0.333,0.232
1284,G,A2,P1,FOT,0,0.495,0.231
1285,G,A2,P1,FOT,1,0.495,0.231
1286,G,A2,P1,FOT,2,0.495,0.231
1287,G,A2,P1,FOT,3,0.495,0.231
2764,G,P1,A2/GP,FOT,0,0.495,0.231
2765,G,P1,A2/GP,FOT,1,0.495,0.231
2766,G,P1,A2/GP,FOT,2,0.495,0.231
2767,G,P1,A2/GP,FOT,3,0.495,0.231
3312,G,P1,FOT,FOW%,0,0.58,0.227
3313,G,P1,FOT,FOW%,1,0.58,0.227
3314,G,P1,FOT,FOW%,2,0.58,0.227
3315,G,P1,FOT,FOW%,3,0.58,0.227
3048,G,P1,xG/GP,FOW%,0,0.363,0.224
3049,G,P1,xG/GP,FOW%,1,0.363,0.224
3050,G,P1,xG/GP,FOW%,2,0.363,0.224
3051,G,P1,xG/GP,FOW%,3,0.363,0.224
2376,G,P1,P,LD Sh%,0,0.407,0.213
2377,G,P1,P,LD Sh%,1,0.407,0.213
2378,G,P1,P,LD Sh%,2,0.407,0.213
2379,G,P1,P,LD Sh%,3,0.407,0.213
2952,G,P1,xG,xG/GP,0,0.42,0.212
2953,G,P1,xG,xG/GP,1,0.42,0.212
2954,G,P1,xG,xG/GP,2,0.42,0.212
2955,G,P1,xG,xG/GP,3,0.42,0.212
2316,G,P1,P,A1/GP,0,0.314,0.211
2317,G,P1,P,A1/GP,1,0.314,0.211
2318,G,P1,P,A1/GP,2,0.314,0.211
2319,G,P1,P,A1/GP,3,0.314,0.211
332,G,A1,Sh,MD Sh%,0,-0.264,0.208
333,G,A1,Sh,MD Sh%,1,-0.264,0.208
334,G,A1,Sh,MD Sh%,2,-0.264,0.208
335,G,A1,Sh,MD Sh%,3,-0.264,0.208
1244,G,A2,P1,HD G,0,0.362,0.204
1245,G,A2,P1,HD G,1,0.362,0.204
1246,G,A2,P1,HD G,2,0.362,0.204
1247,G,A2,P1,HD G,3,0.362,0.204
1248,G,A2,P1,HD Sh,0,0.362,0.204
1249,G,A2,P1,HD Sh,1,0.362,0.204
1250,G,A2,P1,HD Sh,2,0.362,0.204
1251,G,A2,P1,HD Sh,3,0.362,0.204
1256,G,A2,P1,MD G,0,0.362,0.204
1257,G,A2,P1,MD G,1,0.362,0.204
1258,G,A2,P1,MD G,2,0.362,0.204
1259,G,A2,P1,MD G,3,0.362,0.204
1260,G,A2,P1,MD Sh,0,0.362,0.204
1261,G,A2,P1,MD Sh,1,0.362,0.204
1262,G,A2,P1,MD Sh,2,0.362,0.204
1263,G,A2,P1,MD Sh,3,0.362,0.204
1268,G,A2,P1,LD G,0,0.362,0.204
1269,G,A2,P1,LD G,1,0.362,0.204
1270,G,A2,P1,LD G,2,0.362,0.204
1271,G,A2,P1,LD G,3,0.362,0.204
1272,G,A2,P1,LD Sh,0,0.362,0.204
1273,G,A2,P1,LD Sh,1,0.362,0.204
1274,G,A2,P1,LD Sh,2,0.362,0.204
1275,G,A2,P1,LD Sh,3,0.362,0.204
1332,G,A2,P,HD G,0,0.362,0.204
1333,G,A2,P,HD G,1,0.362,0.204
1334,G,A2,P,HD G,2,0.362,0.204
1335,G,A2,P,HD G,3,0.362,0.204
1336,G,A2,P,HD Sh,0,0.362,0.204
1337,G,A2,P,HD Sh,1,0.362,0.204
1338,G,A2,P,HD Sh,2,0.362,0.204
1339,G,A2,P,HD Sh,3,0.362,0.204
1344,G,A2,P,MD G,0,0.362,0.204
1345,G,A2,P,MD G,1,0.362,0.204
1346,G,A2,P,MD G,2,0.362,0.204
1347,G,A2,P,MD G,3,0.362,0.204
1348,G,A2,P,MD Sh,0,0.362,0.204
1349,G,A2,P,MD Sh,1,0.362,0.204
1350,G,A2,P,MD Sh,2,0.362,0.204
1351,G,A2,P,MD Sh,3,0.362,0.204
1356,G,A2,P,LD G,0,0.362,0.204
1357,G,A2,P,LD G,1,0.362,0.204
1358,G,A2,P,LD G,2,0.362,0.204
1359,G,A2,P,LD G,3,0.362,0.204
1360,G,A2,P,LD Sh,0,0.362,0.204
1361,G,A2,P,LD Sh,1,0.362,0.204
1362,G,A2,P,LD Sh,2,0.362,0.204
1363,G,A2,P,LD Sh,3,0.362,0.204
908,G,A1,xG/GP,MD Sh%,0,-0.25,0.204
909,G,A1,xG/GP,MD Sh%,1,-0.25,0.204
910,G,A1,xG/GP,MD Sh%,2,-0.25,0.204
911,G,A1,xG/GP,MD Sh%,3,-0.25,0.204
2992,G,P1,xG,FOW,0,0.465,0.203
2993,G,P1,xG,FOW,1,0.465,0.203
2994,G,P1,xG,FOW,2,0.465,0.203
2995,G,P1,xG,FOW,3,0.465,0.203
2976,G,P1,xG,MD Sh%,0,-0.268,0.203
2977,G,P1,xG,MD Sh%,1,-0.268,0.203
2978,G,P1,xG,MD Sh%,2,-0.268,0.203
2979,G,P1,xG,MD Sh%,3,-0.268,0.203
304,G,A1,Sh,xG,0,-0.321,0.202
305,G,A1,Sh,xG,1,-0.321,0.202
306,G,A1,Sh,xG,2,-0.321,0.202
307,G,A1,Sh,xG,3,-0.321,0.202
2332,G,P1,P,Sh/GP,0,0.452,0.201
2333,G,P1,P,Sh/GP,1,0.452,0.201
2334,G,P1,P,Sh/GP,2,0.452,0.201
2335,G,P1,P,Sh/GP,3,0.452,0.201
2408,G,P1,Sh,P1/GP,0,0.452,0.201
2409,G,P1,Sh,P1/GP,1,0.452,0.201
2410,G,P1,Sh,P1/GP,2,0.452,0.201
2411,G,P1,Sh,P1/GP,3,0.452,0.201
2644,G,P1,A1/GP,Sh/GP,0,0.452,0.201
2645,G,P1,A1/GP,Sh/GP,1,0.452,0.201
2646,G,P1,A1/GP,Sh/GP,2,0.452,0.201
2647,G,P1,A1/GP,Sh/GP,3,0.452,0.201
3088,G,P1,HD G,FOT,0,0.56,0.2
3089,G,P1,HD G,FOT,1,0.56,0.2
3090,G,P1,HD G,FOT,2,0.56,0.2
3091,G,P1,HD G,FOT,3,0.56,0.2
3128,G,P1,HD Sh,FOT,0,0.56,0.2
3129,G,P1,HD Sh,FOT,1,0.56,0.2
3130,G,P1,HD Sh,FOT,2,0.56,0.2
3131,G,P1,HD Sh,FOT,3,0.56,0.2
3196,G,P1,MD G,FOT,0,0.56,0.2
3197,G,P1,MD G,FOT,1,0.56,0.2
3198,G,P1,MD G,FOT,2,0.56,0.2
3199,G,P1,MD G,FOT,3,0.56,0.2
3224,G,P1,MD Sh,FOT,0,0.56,0.2
3225,G,P1,MD Sh,FOT,1,0.56,0.2
3226,G,P1,MD Sh,FOT,2,0.56,0.2
3227,G,P1,MD Sh,FOT,3,0.56,0.2
3268,G,P1,LD G,FOT,0,0.56,0.2
3269,G,P1,LD G,FOT,1,0.56,0.2
3270,G,P1,LD G,FOT,2,0.56,0.2
3271,G,P1,LD G,FOT,3,0.56,0.2
3284,G,P1,LD Sh,FOT,0,0.56,0.2
3285,G,P1,LD Sh,FOT,1,0.56,0.2
3286,G,P1,LD Sh,FOT,2,0.56,0.2
3287,G,P1,LD Sh,FOT,3,0.56,0.2
2312,G,P1,P,G/GP,0,0.393,0.2
2313,G,P1,P,G/GP,1,0.393,0.2
2314,G,P1,P,G/GP,2,0.393,0.2
2315,G,P1,P,G/GP,3,0.393,0.2
3080,G,P1,HD G,LD Sh%,0,-0.279,0.2
3081,G,P1,HD G,LD Sh%,1,-0.279,0.2
3082,G,P1,HD G,LD Sh%,2,-0.279,0.2
3083,G,P1,HD G,LD Sh%,3,-0.279,0.2
3120,G,P1,HD Sh,LD Sh%,0,-0.279,0.2
3121,G,P1,HD Sh,LD Sh%,1,-0.279,0.2
3122,G,P1,HD Sh,LD Sh%,2,-0.279,0.2
3123,G,P1,HD Sh,LD Sh%,3,-0.279,0.2
3188,G,P1,MD G,LD Sh%,0,-0.279,0.2
3189,G,P1,MD G,LD Sh%,1,-0.279,0.2
3190,G,P1,MD G,LD Sh%,2,-0.279,0.2
3191,G,P1,MD G,LD Sh%,3,-0.279,0.2
3216,G,P1,MD Sh,LD Sh%,0,-0.279,0.2
3217,G,P1,MD Sh,LD Sh%,1,-0.279,0.2
3218,G,P1,MD Sh,LD Sh%,2,-0.279,0.2
3219,G,P1,MD Sh,LD Sh%,3,-0.279,0.2
3260,G,P1,LD G,LD Sh%,0,-0.279,0.2
3261,G,P1,LD G,LD Sh%,1,-0.279,0.2
3262,G,P1,LD G,LD Sh%,2,-0.279,0.2
3263,G,P1,LD G,LD Sh%,3,-0.279,0.2
3276,G,P1,LD Sh,LD Sh%,0,-0.279,0.2
3277,G,P1,LD Sh,LD Sh%,1,-0.279,0.2
3278,G,P1,LD Sh,LD Sh%,2,-0.279,0.2
3279,G,P1,LD Sh,LD Sh%,3,-0.279,0.2
1416,G,A2,Sh,HD G,0,0.346,0.199
1417,G,A2,Sh,HD G,1,0.346,0.199
1418,G,A2,Sh,HD G,2,0.346,0.199
1419,G,A2,Sh,HD G,3,0.346,0.199
1420,G,A2,Sh,HD Sh,0,0.346,0.199
1421,G,A2,Sh,HD Sh,1,0.346,0.199
1422,G,A2,Sh,HD Sh,2,0.346,0.199
1423,G,A2,Sh,HD Sh,3,0.346,0.199
1428,G,A2,Sh,MD G,0,0.346,0.199
1429,G,A2,Sh,MD G,1,0.346,0.199
1430,G,A2,Sh,MD G,2,0.346,0.199
1431,G,A2,Sh,MD G,3,0.346,0.199
1432,G,A2,Sh,MD Sh,0,0.346,0.199
1433,G,A2,Sh,MD Sh,1,0.346,0.199
1434,G,A2,Sh,MD Sh,2,0.346,0.199
1435,G,A2,Sh,MD Sh,3,0.346,0.199
1440,G,A2,Sh,LD G,0,0.346,0.199
1441,G,A2,Sh,LD G,1,0.346,0.199
1442,G,A2,Sh,LD G,2,0.346,0.199
1443,G,A2,Sh,LD G,3,0.346,0.199
1444,G,A2,Sh,LD Sh,0,0.346,0.199
1445,G,A2,Sh,LD Sh,1,0.346,0.199
1446,G,A2,Sh,LD Sh,2,0.346,0.199
1447,G,A2,Sh,LD Sh,3,0.346,0.199
2696,G,P1,A1/GP,FOT,0,0.53,0.194
2697,G,P1,A1/GP,FOT,1,0.53,0.194
2698,G,P1,A1/GP,FOT,2,0.53,0.194
2699,G,P1,A1/GP,FOT,3,0.53,0.194
3024,G,P1,xG/GP,MD Sh%,0,-0.252,0.193
3025,G,P1,xG/GP,MD Sh%,1,-0.252,0.193
3026,G,P1,xG/GP,MD Sh%,2,-0.252,0.193
3027,G,P1,xG/GP,MD Sh%,3,-0.252,0.193
3296,G,P1,LD Sh%,FOT,0,0.424,0.191
3297,G,P1,LD Sh%,FOT,1,0.424,0.191
3298,G,P1,LD Sh%,FOT,2,0.424,0.191
3299,G,P1,LD Sh%,FOT,3,0.424,0.191
1324,G,A2,P,xG,0,0.334,0.191
1325,G,A2,P,xG,1,0.334,0.191
1326,G,A2,P,xG,2,0.334,0.191
1327,G,A2,P,xG,3,0.334,0.191
540,G,A1,A1/GP,HD G,0,0.342,0.181
541,G,A1,A1/GP,HD G,1,0.342,0.181
542,G,A1,A1/GP,HD G,2,0.342,0.181
543,G,A1,A1/GP,HD G,3,0.342,0.181
544,G,A1,A1/GP,HD Sh,0,0.342,0.181
545,G,A1,A1/GP,HD Sh,1,0.342,0.181
546,G,A1,A1/GP,HD Sh,2,0.342,0.181
547,G,A1,A1/GP,HD Sh,3,0.342,0.181
552,G,A1,A1/GP,MD G,0,0.342,0.181
553,G,A1,A1/GP,MD G,1,0.342,0.181
554,G,A1,A1/GP,MD G,2,0.342,0.181
555,G,A1,A1/GP,MD G,3,0.342,0.181
556,G,A1,A1/GP,MD Sh,0,0.342,0.181
557,G,A1,A1/GP,MD Sh,1,0.342,0.181
558,G,A1,A1/GP,MD Sh,2,0.342,0.181
559,G,A1,A1/GP,MD Sh,3,0.342,0.181
564,G,A1,A1/GP,LD G,0,0.342,0.181
565,G,A1,A1/GP,LD G,1,0.342,0.181
566,G,A1,A1/GP,LD G,2,0.342,0.181
567,G,A1,A1/GP,LD G,3,0.342,0.181
568,G,A1,A1/GP,LD Sh,0,0.342,0.181
569,G,A1,A1/GP,LD Sh,1,0.342,0.181
570,G,A1,A1/GP,LD Sh,2,0.342,0.181
571,G,A1,A1/GP,LD Sh,3,0.342,0.181
1944,G,A2,xG,HD G,0,0.321,0.181
1945,G,A2,xG,HD G,1,0.321,0.181
1946,G,A2,xG,HD G,2,0.321,0.181
1947,G,A2,xG,HD G,3,0.321,0.181
1948,G,A2,xG,HD Sh,0,0.321,0.181
1949,G,A2,xG,HD Sh,1,0.321,0.181
1950,G,A2,xG,HD Sh,2,0.321,0.181
1951,G,A2,xG,HD Sh,3,0.321,0.181
1956,G,A2,xG,MD G,0,0.321,0.181
1957,G,A2,xG,MD G,1,0.321,0.181
1958,G,A2,xG,MD G,2,0.321,0.181
1959,G,A2,xG,MD G,3,0.321,0.181
1960,G,A2,xG,MD Sh,0,0.321,0.181
1961,G,A2,xG,MD Sh,1,0.321,0.181
1962,G,A2,xG,MD Sh,2,0.321,0.181
1963,G,A2,xG,MD Sh,3,0.321,0.181
1968,G,A2,xG,LD G,0,0.321,0.181
1969,G,A2,xG,LD G,1,0.321,0.181
1970,G,A2,xG,LD G,2,0.321,0.181
1971,G,A2,xG,LD G,3,0.321,0.181
1972,G,A2,xG,LD Sh,0,0.321,0.181
1973,G,A2,xG,LD Sh,1,0.321,0.181
1974,G,A2,xG,LD Sh,2,0.321,0.181
1975,G,A2,xG,LD Sh,3,0.321,0.181
468,G,A1,G/GP,HD G,0,0.337,0.177
469,G,A1,G/GP,HD G,1,0.337,0.177
470,G,A1,G/GP,HD G,2,0.337,0.177
471,G,A1,G/GP,HD G,3,0.337,0.177
472,G,A1,G/GP,HD Sh,0,0.337,0.177
473,G,A1,G/GP,HD Sh,1,0.337,0.177
474,G,A1,G/GP,HD Sh,2,0.337,0.177
475,G,A1,G/GP,HD Sh,3,0.337,0.177
480,G,A1,G/GP,MD G,0,0.337,0.177
481,G,A1,G/GP,MD G,1,0.337,0.177
482,G,A1,G/GP,MD G,2,0.337,0.177
483,G,A1,G/GP,MD G,3,0.337,0.177
484,G,A1,G/GP,MD Sh,0,0.337,0.177
485,G,A1,G/GP,MD Sh,1,0.337,0.177
486,G,A1,G/GP,MD Sh,2,0.337,0.177
487,G,A1,G/GP,MD Sh,3,0.337,0.177
492,G,A1,G/GP,LD G,0,0.337,0.177
493,G,A1,G/GP,LD G,1,0.337,0.177
494,G,A1,G/GP,LD G,2,0.337,0.177
495,G,A1,G/GP,LD G,3,0.337,0.177
496,G,A1,G/GP,LD Sh,0,0.337,0.177
497,G,A1,G/GP,LD Sh,1,0.337,0.177
498,G,A1,G/GP,LD Sh,2,0.337,0.177
499,G,A1,G/GP,LD Sh,3,0.337,0.177
2324,G,P1,P,P1/GP,0,0.378,0.174
2325,G,P1,P,P1/GP,1,0.378,0.174
2326,G,P1,P,P1/GP,2,0.378,0.174
2327,G,P1,P,P1/GP,3,0.378,0.174
3244,G,P1,MD Sh%,FOW,0,0.432,0.173
3245,G,P1,MD Sh%,FOW,1,0.432,0.173
3246,G,P1,MD Sh%,FOW,2,0.432,0.173
3247,G,P1,MD Sh%,FOW,3,0.432,0.173
3044,G,P1,xG/GP,FOT,0,0.546,0.172
3045,G,P1,xG/GP,FOT,1,0.546,0.172
3046,G,P1,xG/GP,FOT,2,0.546,0.172
3047,G,P1,xG/GP,FOT,3,0.546,0.172
2416,G,P1,Sh,Sh/GP,0,0.42,0.166
2417,G,P1,Sh,Sh/GP,1,0.42,0.166
2418,G,P1,Sh,Sh/GP,2,0.42,0.166
2419,G,P1,Sh,Sh/GP,3,0.42,0.166
2900,G,P1,Sh/GP,xG/GP,0,0.42,0.166
2901,G,P1,Sh/GP,xG/GP,1,0.42,0.166
2902,G,P1,Sh/GP,xG/GP,2,0.42,0.166
2903,G,P1,Sh/GP,xG/GP,3,0.42,0.166
3168,G,P1,HD Sh%,FOW%,0,-0.354,0.164
3169,G,P1,HD Sh%,FOW%,1,-0.354,0.164
3170,G,P1,HD Sh%,FOW%,2,-0.354,0.164
3171,G,P1,HD Sh%,FOW%,3,-0.354,0.164
108,G,A1,P1,G/GP,0,0.301,0.156
109,G,A1,P1,G/GP,1,0.301,0.156
110,G,A1,P1,G/GP,2,0.301,0.156
111,G,A1,P1,G/GP,3,0.301,0.156
300,G,A1,Sh,Sh/GP,0,-0.265,0.156
301,G,A1,Sh,Sh/GP,1,-0.265,0.156
302,G,A1,Sh,Sh/GP,2,-0.265,0.156
303,G,A1,Sh,Sh/GP,3,-0.265,0.156
2468,G,P1,Sh,FOT,0,0.335,0.15
2469,G,P1,Sh,FOT,1,0.335,0.15
2470,G,P1,Sh,FOT,2,0.335,0.15
2471,G,P1,Sh,FOT,3,0.335,0.15
1028,G,A1,HD Sh%,MD Sh%,0,-0.306,0.146
1029,G,A1,HD Sh%,MD Sh%,1,-0.306,0.146
1030,G,A1,HD Sh%,MD Sh%,2,-0.306,0.146
1031,G,A1,HD Sh%,MD Sh%,3,-0.306,0.146
2724,G,P1,A2/GP,HD G,0,0.374,0.142
2725,G,P1,A2/GP,HD G,1,0.374,0.142
2726,G,P1,A2/GP,HD G,2,0.374,0.142
2727,G,P1,A2/GP,HD G,3,0.374,0.142
2728,G,P1,A2/GP,HD Sh,0,0.374,0.142
2729,G,P1,A2/GP,HD Sh,1,0.374,0.142
2730,G,P1,A2/GP,HD Sh,2,0.374,0.142
2731,G,P1,A2/GP,HD Sh,3,0.374,0.142
2736,G,P1,A2/GP,MD G,0,0.374,0.142
2737,G,P1,A2/GP,MD G,1,0.374,0.142
2738,G,P1,A2/GP,MD G,2,0.374,0.142
2739,G,P1,A2/GP,MD G,3,0.374,0.142
2740,G,P1,A2/GP,MD Sh,0,0.374,0.142
2741,G,P1,A2/GP,MD Sh,1,0.374,0.142
2742,G,P1,A2/GP,MD Sh,2,0.374,0.142
2743,G,P1,A2/GP,MD Sh,3,0.374,0.142
2748,G,P1,A2/GP,LD G,0,0.374,0.142
2749,G,P1,A2/GP,LD G,1,0.374,0.142
2750,G,P1,A2/GP,LD G,2,0.374,0.142
2751,G,P1,A2/GP,LD G,3,0.374,0.142
2752,G,P1,A2/GP,LD Sh,0,0.374,0.142
2753,G,P1,A2/GP,LD Sh,1,0.374,0.142
2754,G,P1,A2/GP,LD Sh,2,0.374,0.142
2755,G,P1,A2/GP,LD Sh,3,0.374,0.142
940,G,A1,HD G,HD Sh%,0,0.296,0.141
941,G,A1,HD G,HD Sh%,1,0.296,0.141
942,G,A1,HD G,HD Sh%,2,0.296,0.141
943,G,A1,HD G,HD Sh%,3,0.296,0.141
980,G,A1,HD Sh,HD Sh%,0,0.296,0.141
981,G,A1,HD Sh,HD Sh%,1,0.296,0.141
982,G,A1,HD Sh,HD Sh%,2,0.296,0.141
983,G,A1,HD Sh,HD Sh%,3,0.296,0.141
1020,G,A1,HD Sh%,MD G,0,0.296,0.141
1021,G,A1,HD Sh%,MD G,1,0.296,0.141
1022,G,A1,HD Sh%,MD G,2,0.296,0.141
1023,G,A1,HD Sh%,MD G,3,0.296,0.141
1024,G,A1,HD Sh%,MD Sh,0,0.296,0.141
1025,G,A1,HD Sh%,MD Sh,1,0.296,0.141
1026,G,A1,HD Sh%,MD Sh,2,0.296,0.141
1027,G,A1,HD Sh%,MD Sh,3,0.296,0.141
1032,G,A1,HD Sh%,LD G,0,0.296,0.141
1033,G,A1,HD Sh%,LD G,1,0.296,0.141
1034,G,A1,HD Sh%,LD G,2,0.296,0.141
1035,G,A1,HD Sh%,LD G,3,0.296,0.141
1036,G,A1,HD Sh%,LD Sh,0,0.296,0.141
1037,G,A1,HD Sh%,LD Sh,1,0.296,0.141
1038,G,A1,HD Sh%,LD Sh,2,0.296,0.141
1039,G,A1,HD Sh%,LD Sh,3,0.296,0.141
1884,G,A2,Sh/GP,xG,0,0.317,0.139
1885,G,A2,Sh/GP,xG,1,0.317,0.139
1886,G,A2,Sh/GP,xG,2,0.317,0.139
1887,G,A2,Sh/GP,xG,3,0.317,0.139
1564,G,A2,G/GP,xG,0,0.299,0.138
1565,G,A2,G/GP,xG,1,0.299,0.138
1566,G,A2,G/GP,xG,2,0.299,0.138
1567,G,A2,G/GP,xG,3,0.299,0.138
1752,G,A2,A2/GP,FOT,0,0.494,0.137
1753,G,A2,A2/GP,FOT,1,0.494,0.137
1754,G,A2,A2/GP,FOT,2,0.494,0.137
1755,G,A2,A2/GP,FOT,3,0.494,0.137
2380,G,P1,P,FOW,0,0.389,0.135
2381,G,P1,P,FOW,1,0.389,0.135
2382,G,P1,P,FOW,2,0.389,0.135
2383,G,P1,P,FOW,3,0.389,0.135
236,G,A1,P,HD Sh%,0,-0.308,0.134
237,G,A1,P,HD Sh%,1,-0.308,0.134
238,G,A1,P,HD Sh%,2,-0.308,0.134
239,G,A1,P,HD Sh%,3,-0.308,0.134
3304,G,P1,FOW,FOT,0,-0.279,0.132
3305,G,P1,FOW,FOT,1,-0.279,0.132
3306,G,P1,FOW,FOT,2,-0.279,0.132
3307,G,P1,FOW,FOT,3,-0.279,0.132
2464,G,P1,Sh,FOW,0,0.272,0.129
2465,G,P1,Sh,FOW,1,0.272,0.129
2466,G,P1,Sh,FOW,2,0.272,0.129
2467,G,P1,Sh,FOW,3,0.272,0.129
2296,G,A2,FOW,FOW%,0,-0.216,0.128
2297,G,A2,FOW,FOW%,1,-0.216,0.128
2298,G,A2,FOW,FOW%,2,-0.216,0.128
2299,G,A2,FOW,FOW%,3,-0.216,0.128
112,G,A1,P1,A1/GP,0,0.238,0.127
113,G,A1,P1,A1/GP,1,0.238,0.127
114,G,A1,P1,A1/GP,2,0.238,0.127
115,G,A1,P1,A1/GP,3,0.238,0.127
764,G,A1,P/GP,LD Sh%,0,0.25,0.125
765,G,A1,P/GP,LD Sh%,1,0.25,0.125
766,G,A1,P/GP,LD Sh%,2,0.25,0.125
767,G,A1,P/GP,LD Sh%,3,0.25,0.125
3068,G,P1,HD G,MD Sh%,0,-0.345,0.125
3069,G,P1,HD G,MD Sh%,1,-0.345,0.125
3070,G,P1,HD G,MD Sh%,2,-0.345,0.125
3071,G,P1,HD G,MD Sh%,3,-0.345,0.125
3108,G,P1,HD Sh,MD Sh%,0,-0.345,0.125
3109,G,P1,HD Sh,MD Sh%,1,-0.345,0.125
3110,G,P1,HD Sh,MD Sh%,2,-0.345,0.125
3111,G,P1,HD Sh,MD Sh%,3,-0.345,0.125
3176,G,P1,MD G,MD Sh%,0,-0.345,0.125
3177,G,P1,MD G,MD Sh%,1,-0.345,0.125
3178,G,P1,MD G,MD Sh%,2,-0.345,0.125
3179,G,P1,MD G,MD Sh%,3,-0.345,0.125
3204,G,P1,MD Sh,MD Sh%,0,-0.345,0.125
3205,G,P1,MD Sh,MD Sh%,1,-0.345,0.125
3206,G,P1,MD Sh,MD Sh%,2,-0.345,0.125
3207,G,P1,MD Sh,MD Sh%,3,-0.345,0.125
3232,G,P1,MD Sh%,LD G,0,-0.345,0.125
3233,G,P1,MD Sh%,LD G,1,-0.345,0.125
3234,G,P1,MD Sh%,LD G,2,-0.345,0.125
3235,G,P1,MD Sh%,LD G,3,-0.345,0.125
3236,G,P1,MD Sh%,LD Sh,0,-0.345,0.125
3237,G,P1,MD Sh%,LD Sh,1,-0.345,0.125
3238,G,P1,MD Sh%,LD Sh,2,-0.345,0.125
3239,G,P1,MD Sh%,LD Sh,3,-0.345,0.125
1392,G,A2,Sh,A2/GP,0,0.284,0.123
1393,G,A2,Sh,A2/GP,1,0.284,0.123
1394,G,A2,Sh,A2/GP,2,0.284,0.123
1395,G,A2,Sh,A2/GP,3,0.284,0.123
3240,G,P1,MD Sh%,LD Sh%,0,-0.349,0.121
3241,G,P1,MD Sh%,LD Sh%,1,-0.349,0.121
3242,G,P1,MD Sh%,LD Sh%,2,-0.349,0.121
3243,G,P1,MD Sh%,LD Sh%,3,-0.349,0.121
1744,G,A2,A2/GP,LD Sh%,0,0.272,0.117
1745,G,A2,A2/GP,LD Sh%,1,0.272,0.117
1746,G,A2,A2/GP,LD Sh%,2,0.272,0.117
1747,G,A2,A2/GP,LD Sh%,3,0.272,0.117
248,G,A1,P,MD Sh%,0,-0.328,0.117
249,G,A1,P,MD Sh%,1,-0.328,0.117
250,G,A1,P,MD Sh%,2,-0.328,0.117
251,G,A1,P,MD Sh%,3,-0.328,0.117
328,G,A1,Sh,MD Sh,0,0.184,0.115
329,G,A1,Sh,MD Sh,1,0.184,0.115
330,G,A1,Sh,MD Sh,2,0.184,0.115
331,G,A1,Sh,MD Sh,3,0.184,0.115
2236,G,A2,MD Sh%,FOT,0,-0.228,0.115
2237,G,A2,MD Sh%,FOT,1,-0.228,0.115
2238,G,A2,MD Sh%,FOT,2,-0.228,0.115
2239,G,A2,MD Sh%,FOT,3,-0.228,0.115
2300,G,A2,FOT,FOW%,0,0.39,0.111
2301,G,A2,FOT,FOW%,1,0.39,0.111
2302,G,A2,FOT,FOW%,2,0.39,0.111
2303,G,A2,FOT,FOW%,3,0.39,0.111
884,G,A1,xG,FOW%,0,0.188,0.108
885,G,A1,xG,FOW%,1,0.188,0.108
886,G,A1,xG,FOW%,2,0.188,0.108
887,G,A1,xG,FOW%,3,0.188,0.108
2424,G,P1,Sh,xG/GP,0,0.337,0.106
2425,G,P1,Sh,xG/GP,1,0.337,0.106
2426,G,P1,Sh,xG/GP,2,0.337,0.106
2427,G,P1,Sh,xG/GP,3,0.337,0.106
2240,G,A2,MD Sh%,FOW%,0,-0.209,0.104
2241,G,A2,MD Sh%,FOW%,1,-0.209,0.104
2242,G,A2,MD Sh%,FOW%,2,-0.209,0.104
2243,G,A2,MD Sh%,FOW%,3,-0.209,0.104
2420,G,P1,Sh,xG,0,0.356,0.1
2421,G,P1,Sh,xG,1,0.356,0.1
2422,G,P1,Sh,xG,2,0.356,0.1
2423,G,P1,Sh,xG,3,0.356,0.1
2556,G,P1,G/GP,A1/GP,0,0.241,0.1
2557,G,P1,G/GP,A1/GP,1,0.241,0.1
2558,G,P1,G/GP,A1/GP,2,0.241,0.1
2559,G,P1,G/GP,A1/GP,3,0.241,0.1
1124,G,A1,MD Sh%,LD Sh%,0,-0.315,0.1
1125,G,A1,MD Sh%,LD Sh%,1,-0.315,0.1
1126,G,A1,MD Sh%,LD Sh%,2,-0.315,0.1
1127,G,A1,MD Sh%,LD Sh%,3,-0.315,0.1
2988,G,P1,xG,LD Sh%,0,0.208,0.091
2989,G,P1,xG,LD Sh%,1,0.208,0.091
2990,G,P1,xG,LD Sh%,2,0.208,0.091
2991,G,P1,xG,LD Sh%,3,0.208,0.091
520,G,A1,A1/GP,P1/GP,0,0.229,0.089
521,G,A1,A1/GP,P1/GP,1,0.229,0.089
522,G,A1,A1/GP,P1/GP,2,0.229,0.089
523,G,A1,A1/GP,P1/GP,3,0.229,0.089
488,G,A1,G/GP,MD Sh%,0,-0.303,0.086
489,G,A1,G/GP,MD Sh%,1,-0.303,0.086
490,G,A1,G/GP,MD Sh%,2,-0.303,0.086
491,G,A1,G/GP,MD Sh%,3,-0.303,0.086
2540,G,P1,Sh%,LD Sh%,0,0.194,0.085
2541,G,P1,Sh%,LD Sh%,1,0.194,0.085
2542,G,P1,Sh%,LD Sh%,2,0.194,0.085
2543,G,P1,Sh%,LD Sh%,3,0.194,0.085
932,G,A1,xG/GP,FOW%,0,0.173,0.085
933,G,A1,xG/GP,FOW%,1,0.173,0.085
934,G,A1,xG/GP,FOW%,2,0.173,0.085
