,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
1196,G,A1,FOT,FOW%,0,0.055,0.002
1197,G,A1,FOT,FOW%,1,0.055,0.002
1198,G,A1,FOT,FOW%,2,0.055,0.002
1199,G,A1,FOT,FOW%,3,0.055,0.002
1232,G,A2,P1,Sh/GP,0,0.035,0.002
1233,G,A2,P1,Sh/GP,1,0.035,0.002
1234,G,A2,P1,Sh/GP,2,0.035,0.002
1235,G,A2,P1,Sh/GP,3,0.035,0.002
1580,G,A2,G/GP,HD Sh%,0,-0.024,0.002
1581,G,A2,G/GP,HD Sh%,1,-0.024,0.002
1582,G,A2,G/GP,HD Sh%,2,-0.024,0.002
1583,G,A2,G/GP,HD Sh%,3,-0.024,0.002
92,G,A1,A2,FOW%,0,0.032,0.001
93,G,A1,A2,FOW%,1,0.032,0.001
94,G,A1,A2,FOW%,2,0.032,0.001
95,G,A1,A2,FOW%,3,0.032,0.001
272,G,A1,P,FOW%,0,0.032,0.001
273,G,A1,P,FOW%,1,0.032,0.001
274,G,A1,P,FOW%,2,0.032,0.001
275,G,A1,P,FOW%,3,0.032,0.001
356,G,A1,Sh,FOW%,0,0.032,0.001
357,G,A1,Sh,FOW%,1,0.032,0.001
358,G,A1,Sh,FOW%,2,0.032,0.001
359,G,A1,Sh,FOW%,3,0.032,0.001
652,G,A1,A2/GP,FOW%,0,0.032,0.001
653,G,A1,A2/GP,FOW%,1,0.032,0.001
654,G,A1,A2/GP,FOW%,2,0.032,0.001
655,G,A1,A2/GP,FOW%,3,0.032,0.001
776,G,A1,P/GP,FOW%,0,0.032,0.001
777,G,A1,P/GP,FOW%,1,0.032,0.001
778,G,A1,P/GP,FOW%,2,0.032,0.001
779,G,A1,P/GP,FOW%,3,0.032,0.001
1312,G,A2,P,P1/GP,0,0.025,0.001
1313,G,A2,P,P1/GP,1,0.025,0.001
1314,G,A2,P,P1/GP,2,0.025,0.001
1315,G,A2,P,P1/GP,3,0.025,0.001
1628,G,A2,A1/GP,P/GP,0,0.025,0.001
1629,G,A2,A1/GP,P/GP,1,0.025,0.001
1630,G,A2,A1/GP,P/GP,2,0.025,0.001
1631,G,A2,A1/GP,P/GP,3,0.025,0.001
308,G,A1,Sh,xG/GP,0,0.022,0.001
309,G,A1,Sh,xG/GP,1,0.022,0.001
310,G,A1,Sh,xG/GP,2,0.022,0.001
311,G,A1,Sh,xG/GP,3,0.022,0.001
1384,G,A2,Sh,G/GP,0,0.018,0.001
1385,G,A2,Sh,G/GP,1,0.018,0.001
1386,G,A2,Sh,G/GP,2,0.018,0.001
1387,G,A2,Sh,G/GP,3,0.018,0.001
780,G,A1,Sh/GP,xG,0,-0.018,0.001
781,G,A1,Sh/GP,xG,1,-0.018,0.001
782,G,A1,Sh/GP,xG,2,-0.018,0.001
783,G,A1,Sh/GP,xG,3,-0.018,0.001
1504,G,A2,Sh%,HD Sh%,0,-0.018,0.001
1505,G,A2,Sh%,HD Sh%,1,-0.018,0.001
1506,G,A2,Sh%,HD Sh%,2,-0.018,0.001
1507,G,A2,Sh%,HD Sh%,3,-0.018,0.001
1544,G,A2,G/GP,A1/GP,0,-0.019,0.001
1545,G,A2,G/GP,A1/GP,1,-0.019,0.001
1546,G,A2,G/GP,A1/GP,2,-0.019,0.001
1547,G,A2,G/GP,A1/GP,3,-0.019,0.001
360,G,A1,Sh%,G/GP,0,-0.024,0.001
361,G,A1,Sh%,G/GP,1,-0.024,0.001
362,G,A1,Sh%,G/GP,2,-0.024,0.001
363,G,A1,Sh%,G/GP,3,-0.024,0.001
1776,G,A2,P1/GP,HD G,0,-0.024,0.001
1777,G,A2,P1/GP,HD G,1,-0.024,0.001
1778,G,A2,P1/GP,HD G,2,-0.024,0.001
1779,G,A2,P1/GP,HD G,3,-0.024,0.001
1780,G,A2,P1/GP,HD Sh,0,-0.024,0.001
1781,G,A2,P1/GP,HD Sh,1,-0.024,0.001
1782,G,A2,P1/GP,HD Sh,2,-0.024,0.001
1783,G,A2,P1/GP,HD Sh,3,-0.024,0.001
1788,G,A2,P1/GP,MD G,0,-0.024,0.001
1789,G,A2,P1/GP,MD G,1,-0.024,0.001
1790,G,A2,P1/GP,MD G,2,-0.024,0.001
1791,G,A2,P1/GP,MD G,3,-0.024,0.001
1792,G,A2,P1/GP,MD Sh,0,-0.024,0.001
1793,G,A2,P1/GP,MD Sh,1,-0.024,0.001
1794,G,A2,P1/GP,MD Sh,2,-0.024,0.001
1795,G,A2,P1/GP,MD Sh,3,-0.024,0.001
1800,G,A2,P1/GP,LD G,0,-0.024,0.001
1801,G,A2,P1/GP,LD G,1,-0.024,0.001
1802,G,A2,P1/GP,LD G,2,-0.024,0.001
1803,G,A2,P1/GP,LD G,3,-0.024,0.001
1804,G,A2,P1/GP,LD Sh,0,-0.024,0.001
1805,G,A2,P1/GP,LD Sh,1,-0.024,0.001
1806,G,A2,P1/GP,LD Sh,2,-0.024,0.001
1807,G,A2,P1/GP,LD Sh,3,-0.024,0.001
184,G,A1,P1,FOW%,0,0.008,0.0
185,G,A1,P1,FOW%,1,0.008,0.0
186,G,A1,P1,FOW%,2,0.008,0.0
187,G,A1,P1,FOW%,3,0.008,0.0
512,G,A1,G/GP,FOW%,0,0.008,0.0
513,G,A1,G/GP,FOW%,1,0.008,0.0
514,G,A1,G/GP,FOW%,2,0.008,0.0
515,G,A1,G/GP,FOW%,3,0.008,0.0
1568,G,A2,G/GP,xG/GP,0,0.005,0.0
1569,G,A2,G/GP,xG/GP,1,0.005,0.0
1570,G,A2,G/GP,xG/GP,2,0.005,0.0
1571,G,A2,G/GP,xG/GP,3,0.005,0.0
1316,G,A2,P,P/GP,0,-0.003,0.0
1317,G,A2,P,P/GP,1,-0.003,0.0
1318,G,A2,P,P/GP,2,-0.003,0.0
1319,G,A2,P,P/GP,3,-0.003,0.0
36,G,A1,A2,Sh/GP,0,-0.007,0.0
37,G,A1,A2,Sh/GP,1,-0.007,0.0
38,G,A1,A2,Sh/GP,2,-0.007,0.0
39,G,A1,A2,Sh/GP,3,-0.007,0.0
