,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
19,G,A1,A2,G/GP,3,0.06,0.005
1696,G,A2,A2/GP,P/GP,0,0.058,0.005
1697,G,A2,A2/GP,P/GP,1,0.058,0.005
1698,G,A2,A2/GP,P/GP,2,0.058,0.005
1699,G,A2,A2/GP,P/GP,3,0.058,0.005
3492,G,P,G/GP,P/GP,0,0.048,0.005
3493,G,P,G/GP,P/GP,1,0.048,0.005
3494,G,P,G/GP,P/GP,2,0.048,0.005
3495,G,P,G/GP,P/GP,3,0.048,0.005
88,G,A1,A2,FOT,0,0.041,0.005
89,G,A1,A2,FOT,1,0.041,0.005
90,G,A1,A2,FOT,2,0.041,0.005
91,G,A1,A2,FOT,3,0.041,0.005
2000,G,A2,xG/GP,HD Sh%,0,0.037,0.005
2001,G,A2,xG/GP,HD Sh%,1,0.037,0.005
2002,G,A2,xG/GP,HD Sh%,2,0.037,0.005
2003,G,A2,xG/GP,HD Sh%,3,0.037,0.005
412,G,A1,Sh%,MD Sh%,0,-0.046,0.005
413,G,A1,Sh%,MD Sh%,1,-0.046,0.005
414,G,A1,Sh%,MD Sh%,2,-0.046,0.005
415,G,A1,Sh%,MD Sh%,3,-0.046,0.005
3812,G,P,P/GP,FOT,0,0.062,0.004
3813,G,P,P/GP,FOT,1,0.062,0.004
3814,G,P,P/GP,FOT,2,0.062,0.004
3815,G,P,P/GP,FOT,3,0.062,0.004
2780,G,P1,P1/GP,xG,0,0.049,0.004
2781,G,P1,P1/GP,xG,1,0.049,0.004
2782,G,P1,P1/GP,xG,2,0.049,0.004
2783,G,P1,P1/GP,xG,3,0.049,0.004
1300,G,A2,P,G/GP,0,0.045,0.004
1301,G,A2,P,G/GP,1,0.045,0.004
1302,G,A2,P,G/GP,2,0.045,0.004
1303,G,A2,P,G/GP,3,0.045,0.004
3756,G,P,P1/GP,FOW%,0,0.042,0.004
3757,G,P,P1/GP,FOW%,1,0.042,0.004
3758,G,P,P1/GP,FOW%,2,0.042,0.004
3759,G,P,P1/GP,FOW%,3,0.042,0.004
1992,G,A2,xG/GP,HD G,0,-0.042,0.004
1993,G,A2,xG/GP,HD G,1,-0.042,0.004
1994,G,A2,xG/GP,HD G,2,-0.042,0.004
1995,G,A2,xG/GP,HD G,3,-0.042,0.004
1996,G,A2,xG/GP,HD Sh,0,-0.042,0.004
1997,G,A2,xG/GP,HD Sh,1,-0.042,0.004
1998,G,A2,xG/GP,HD Sh,2,-0.042,0.004
1999,G,A2,xG/GP,HD Sh,3,-0.042,0.004
2004,G,A2,xG/GP,MD G,0,-0.042,0.004
2005,G,A2,xG/GP,MD G,1,-0.042,0.004
2006,G,A2,xG/GP,MD G,2,-0.042,0.004
2007,G,A2,xG/GP,MD G,3,-0.042,0.004
2008,G,A2,xG/GP,MD Sh,0,-0.042,0.004
2009,G,A2,xG/GP,MD Sh,1,-0.042,0.004
2010,G,A2,xG/GP,MD Sh,2,-0.042,0.004
2011,G,A2,xG/GP,MD Sh,3,-0.042,0.004
2016,G,A2,xG/GP,LD G,0,-0.042,0.004
2017,G,A2,xG/GP,LD G,1,-0.042,0.004
2018,G,A2,xG/GP,LD G,2,-0.042,0.004
2019,G,A2,xG/GP,LD G,3,-0.042,0.004
2020,G,A2,xG/GP,LD Sh,0,-0.042,0.004
2021,G,A2,xG/GP,LD Sh,1,-0.042,0.004
2022,G,A2,xG/GP,LD Sh,2,-0.042,0.004
2023,G,A2,xG/GP,LD Sh,3,-0.042,0.004
2528,G,P1,Sh%,MD Sh%,0,-0.199,0.004
2529,G,P1,Sh%,MD Sh%,1,-0.199,0.004
2530,G,P1,Sh%,MD Sh%,2,-0.199,0.004
2531,G,P1,Sh%,MD Sh%,3,-0.199,0.004
3144,G,P1,HD Sh%,MD Sh%,0,-0.199,0.004
3145,G,P1,HD Sh%,MD Sh%,1,-0.199,0.004
3146,G,P1,HD Sh%,MD Sh%,2,-0.199,0.004
3147,G,P1,HD Sh%,MD Sh%,3,-0.199,0.004
4068,G,P,HD Sh%,MD Sh%,0,-0.199,0.004
4069,G,P,HD Sh%,MD Sh%,1,-0.199,0.004
4070,G,P,HD Sh%,MD Sh%,2,-0.199,0.004
4071,G,P,HD Sh%,MD Sh%,3,-0.199,0.004
3012,G,P1,xG/GP,HD Sh%,0,0.042,0.003
3013,G,P1,xG/GP,HD Sh%,1,0.042,0.003
3014,G,P1,xG/GP,HD Sh%,2,0.042,0.003
3015,G,P1,xG/GP,HD Sh%,3,0.042,0.003
3580,G,P,A1/GP,HD G,0,0.038,0.003
3581,G,P,A1/GP,HD G,1,0.038,0.003
3582,G,P,A1/GP,HD G,2,0.038,0.003
3583,G,P,A1/GP,HD G,3,0.038,0.003
3584,G,P,A1/GP,HD Sh,0,0.038,0.003
3585,G,P,A1/GP,HD Sh,1,0.038,0.003
3586,G,P,A1/GP,HD Sh,2,0.038,0.003
3587,G,P,A1/GP,HD Sh,3,0.038,0.003
3592,G,P,A1/GP,MD G,0,0.038,0.003
3593,G,P,A1/GP,MD G,1,0.038,0.003
3594,G,P,A1/GP,MD G,2,0.038,0.003
3595,G,P,A1/GP,MD G,3,0.038,0.003
3596,G,P,A1/GP,MD Sh,0,0.038,0.003
3597,G,P,A1/GP,MD Sh,1,0.038,0.003
3598,G,P,A1/GP,MD Sh,2,0.038,0.003
3599,G,P,A1/GP,MD Sh,3,0.038,0.003
3604,G,P,A1/GP,LD G,0,0.038,0.003
3605,G,P,A1/GP,LD G,1,0.038,0.003
3606,G,P,A1/GP,LD G,2,0.038,0.003
3607,G,P,A1/GP,LD G,3,0.038,0.003
3608,G,P,A1/GP,LD Sh,0,0.038,0.003
3609,G,P,A1/GP,LD Sh,1,0.038,0.003
3610,G,P,A1/GP,LD Sh,2,0.038,0.003
3611,G,P,A1/GP,LD Sh,3,0.038,0.003
2340,G,P1,P,xG/GP,0,-0.043,0.003
2341,G,P1,P,xG/GP,1,-0.043,0.003
2342,G,P1,P,xG/GP,2,-0.043,0.003
2343,G,P1,P,xG/GP,3,-0.043,0.003
1196,G,A1,FOT,FOW%,0,0.055,0.002
1197,G,A1,FOT,FOW%,1,0.055,0.002
1198,G,A1,FOT,FOW%,2,0.055,0.002
1199,G,A1,FOT,FOW%,3,0.055,0.002
3092,G,P1,HD G,FOW%,0,0.055,0.002
3093,G,P1,HD G,FOW%,1,0.055,0.002
3094,G,P1,HD G,FOW%,2,0.055,0.002
3095,G,P1,HD G,FOW%,3,0.055,0.002
3132,G,P1,HD Sh,FOW%,0,0.055,0.002
3133,G,P1,HD Sh,FOW%,1,0.055,0.002
3134,G,P1,HD Sh,FOW%,2,0.055,0.002
3135,G,P1,HD Sh,FOW%,3,0.055,0.002
3200,G,P1,MD G,FOW%,0,0.055,0.002
3201,G,P1,MD G,FOW%,1,0.055,0.002
3202,G,P1,MD G,FOW%,2,0.055,0.002
3203,G,P1,MD G,FOW%,3,0.055,0.002
3228,G,P1,MD Sh,FOW%,0,0.055,0.002
3229,G,P1,MD Sh,FOW%,1,0.055,0.002
3230,G,P1,MD Sh,FOW%,2,0.055,0.002
3231,G,P1,MD Sh,FOW%,3,0.055,0.002
3272,G,P1,LD G,FOW%,0,0.055,0.002
3273,G,P1,LD G,FOW%,1,0.055,0.002
3274,G,P1,LD G,FOW%,2,0.055,0.002
3275,G,P1,LD G,FOW%,3,0.055,0.002
3288,G,P1,LD Sh,FOW%,0,0.055,0.002
3289,G,P1,LD Sh,FOW%,1,0.055,0.002
3290,G,P1,LD Sh,FOW%,2,0.055,0.002
3291,G,P1,LD Sh,FOW%,3,0.055,0.002
3752,G,P,P1/GP,FOT,0,0.038,0.002
3753,G,P,P1/GP,FOT,1,0.038,0.002
3754,G,P,P1/GP,FOT,2,0.038,0.002
3755,G,P,P1/GP,FOT,3,0.038,0.002
1232,G,A2,P1,Sh/GP,0,0.035,0.002
1233,G,A2,P1,Sh/GP,1,0.035,0.002
1234,G,A2,P1,Sh/GP,2,0.035,0.002
1235,G,A2,P1,Sh/GP,3,0.035,0.002
3328,G,P,Sh,A2/GP,0,0.029,0.002
3329,G,P,Sh,A2/GP,1,0.029,0.002
3330,G,P,Sh,A2/GP,2,0.029,0.002
3331,G,P,Sh,A2/GP,3,0.029,0.002
1580,G,A2,G/GP,HD Sh%,0,-0.024,0.002
1581,G,A2,G/GP,HD Sh%,1,-0.024,0.002
1582,G,A2,G/GP,HD Sh%,2,-0.024,0.002
1583,G,A2,G/GP,HD Sh%,3,-0.024,0.002
3636,G,P,A2/GP,Sh/GP,0,-0.03,0.002
3637,G,P,A2/GP,Sh/GP,1,-0.03,0.002
3638,G,P,A2/GP,Sh/GP,2,-0.03,0.002
3639,G,P,A2/GP,Sh/GP,3,-0.03,0.002
2880,G,P1,P/GP,LD Sh%,0,-0.033,0.002
2881,G,P1,P/GP,LD Sh%,1,-0.033,0.002
2882,G,P1,P/GP,LD Sh%,2,-0.033,0.002
2883,G,P1,P/GP,LD Sh%,3,-0.033,0.002
3772,G,P,P/GP,HD G,0,-0.037,0.002
3773,G,P,P/GP,HD G,1,-0.037,0.002
3774,G,P,P/GP,HD G,2,-0.037,0.002
3775,G,P,P/GP,HD G,3,-0.037,0.002
3776,G,P,P/GP,HD Sh,0,-0.037,0.002
3777,G,P,P/GP,HD Sh,1,-0.037,0.002
3778,G,P,P/GP,HD Sh,2,-0.037,0.002
3779,G,P,P/GP,HD Sh,3,-0.037,0.002
3784,G,P,P/GP,MD G,0,-0.037,0.002
3785,G,P,P/GP,MD G,1,-0.037,0.002
3786,G,P,P/GP,MD G,2,-0.037,0.002
3787,G,P,P/GP,MD G,3,-0.037,0.002
3788,G,P,P/GP,MD Sh,0,-0.037,0.002
3789,G,P,P/GP,MD Sh,1,-0.037,0.002
3790,G,P,P/GP,MD Sh,2,-0.037,0.002
3791,G,P,P/GP,MD Sh,3,-0.037,0.002
3796,G,P,P/GP,LD G,0,-0.037,0.002
3797,G,P,P/GP,LD G,1,-0.037,0.002
3798,G,P,P/GP,LD G,2,-0.037,0.002
3799,G,P,P/GP,LD G,3,-0.037,0.002
3800,G,P,P/GP,LD Sh,0,-0.037,0.002
3801,G,P,P/GP,LD Sh,1,-0.037,0.002
3802,G,P,P/GP,LD Sh,2,-0.037,0.002
3803,G,P,P/GP,LD Sh,3,-0.037,0.002
4088,G,P,HD Sh%,FOT,0,-0.048,0.002
4089,G,P,HD Sh%,FOT,1,-0.048,0.002
4090,G,P,HD Sh%,FOT,2,-0.048,0.002
4091,G,P,HD Sh%,FOT,3,-0.048,0.002
3164,G,P1,HD Sh%,FOT,0,0.035,0.001
3165,G,P1,HD Sh%,FOT,1,0.035,0.001
3166,G,P1,HD Sh%,FOT,2,0.035,0.001
3167,G,P1,HD Sh%,FOT,3,0.035,0.001
92,G,A1,A2,FOW%,0,0.032,0.001
93,G,A1,A2,FOW%,1,0.032,0.001
94,G,A1,A2,FOW%,2,0.032,0.001
95,G,A1,A2,FOW%,3,0.032,0.001
272,G,A1,P,FOW%,0,0.032,0.001
273,G,A1,P,FOW%,1,0.032,0.001
274,G,A1,P,FOW%,2,0.032,0.001
275,G,A1,P,FOW%,3,0.032,0.001
356,G,A1,Sh,FOW%,0,0.032,0.001
357,G,A1,Sh,FOW%,1,0.032,0.001
358,G,A1,Sh,FOW%,2,0.032,0.001
359,G,A1,Sh,FOW%,3,0.032,0.001
652,G,A1,A2/GP,FOW%,0,0.032,0.001
653,G,A1,A2/GP,FOW%,1,0.032,0.001
654,G,A1,A2/GP,FOW%,2,0.032,0.001
655,G,A1,A2/GP,FOW%,3,0.032,0.001
776,G,A1,P/GP,FOW%,0,0.032,0.001
777,G,A1,P/GP,FOW%,1,0.032,0.001
778,G,A1,P/GP,FOW%,2,0.032,0.001
779,G,A1,P/GP,FOW%,3,0.032,0.001
1312,G,A2,P,P1/GP,0,0.025,0.001
1313,G,A2,P,P1/GP,1,0.025,0.001
1314,G,A2,P,P1/GP,2,0.025,0.001
1315,G,A2,P,P1/GP,3,0.025,0.001
1628,G,A2,A1/GP,P/GP,0,0.025,0.001
1629,G,A2,A1/GP,P/GP,1,0.025,0.001
1630,G,A2,A1/GP,P/GP,2,0.025,0.001
1631,G,A2,A1/GP,P/GP,3,0.025,0.001
3324,G,P,Sh,A1/GP,0,0.025,0.001
3325,G,P,Sh,A1/GP,1,0.025,0.001
3326,G,P,Sh,A1/GP,2,0.025,0.001
3327,G,P,Sh,A1/GP,3,0.025,0.001
308,G,A1,Sh,xG/GP,0,0.022,0.001
309,G,A1,Sh,xG/GP,1,0.022,0.001
310,G,A1,Sh,xG/GP,2,0.022,0.001
311,G,A1,Sh,xG/GP,3,0.022,0.001
3392,G,P,Sh,FOT,0,0.022,0.001
3393,G,P,Sh,FOT,1,0.022,0.001
3394,G,P,Sh,FOT,2,0.022,0.001
3395,G,P,Sh,FOT,3,0.022,0.001
3808,G,P,P/GP,FOW,0,0.02,0.001
3809,G,P,P/GP,FOW,1,0.02,0.001
3810,G,P,P/GP,FOW,2,0.02,0.001
3811,G,P,P/GP,FOW,3,0.02,0.001
2712,G,P1,A2/GP,Sh/GP,0,0.019,0.001
2713,G,P1,A2/GP,Sh/GP,1,0.019,0.001
2714,G,P1,A2/GP,Sh/GP,2,0.019,0.001
2715,G,P1,A2/GP,Sh/GP,3,0.019,0.001
1384,G,A2,Sh,G/GP,0,0.018,0.001
1385,G,A2,Sh,G/GP,1,0.018,0.001
1386,G,A2,Sh,G/GP,2,0.018,0.001
1387,G,A2,Sh,G/GP,3,0.018,0.001
780,G,A1,Sh/GP,xG,0,-0.018,0.001
781,G,A1,Sh/GP,xG,1,-0.018,0.001
782,G,A1,Sh/GP,xG,2,-0.018,0.001
783,G,A1,Sh/GP,xG,3,-0.018,0.001
1504,G,A2,Sh%,HD Sh%,0,-0.018,0.001
1505,G,A2,Sh%,HD Sh%,1,-0.018,0.001
1506,G,A2,Sh%,HD Sh%,2,-0.018,0.001
1507,G,A2,Sh%,HD Sh%,3,-0.018,0.001
3408,G,P,Sh%,A2/GP,0,-0.018,0.001
3409,G,P,Sh%,A2/GP,1,-0.018,0.001
3410,G,P,Sh%,A2/GP,2,-0.018,0.001
3411,G,P,Sh%,A2/GP,3,-0.018,0.001
1544,G,A2,G/GP,A1/GP,0,-0.019,0.001
1545,G,A2,G/GP,A1/GP,1,-0.019,0.001
1546,G,A2,G/GP,A1/GP,2,-0.019,0.001
1547,G,A2,G/GP,A1/GP,3,-0.019,0.001
3500,G,P,G/GP,xG,0,-0.019,0.001
3501,G,P,G/GP,xG,1,-0.019,0.001
3502,G,P,G/GP,xG,2,-0.019,0.001
3503,G,P,G/GP,xG,3,-0.019,0.001
2704,G,P1,A2/GP,P1/GP,0,-0.021,0.001
2705,G,P1,A2/GP,P1/GP,1,-0.021,0.001
2706,G,P1,A2/GP,P1/GP,2,-0.021,0.001
2707,G,P1,A2/GP,P1/GP,3,-0.021,0.001
3876,G,P,xG,xG/GP,0,-0.021,0.001
3877,G,P,xG,xG/GP,1,-0.021,0.001
3878,G,P,xG,xG/GP,2,-0.021,0.001
3879,G,P,xG,xG/GP,3,-0.021,0.001
3480,G,P,G/GP,A1/GP,0,-0.022,0.001
3481,G,P,G/GP,A1/GP,1,-0.022,0.001
3482,G,P,G/GP,A1/GP,2,-0.022,0.001
3483,G,P,G/GP,A1/GP,3,-0.022,0.001
360,G,A1,Sh%,G/GP,0,-0.024,0.001
361,G,A1,Sh%,G/GP,1,-0.024,0.001
362,G,A1,Sh%,G/GP,2,-0.024,0.001
363,G,A1,Sh%,G/GP,3,-0.024,0.001
1776,G,A2,P1/GP,HD G,0,-0.024,0.001
1777,G,A2,P1/GP,HD G,1,-0.024,0.001
1778,G,A2,P1/GP,HD G,2,-0.024,0.001
1779,G,A2,P1/GP,HD G,3,-0.024,0.001
1780,G,A2,P1/GP,HD Sh,0,-0.024,0.001
1781,G,A2,P1/GP,HD Sh,1,-0.024,0.001
1782,G,A2,P1/GP,HD Sh,2,-0.024,0.001
1783,G,A2,P1/GP,HD Sh,3,-0.024,0.001
1788,G,A2,P1/GP,MD G,0,-0.024,0.001
1789,G,A2,P1/GP,MD G,1,-0.024,0.001
1790,G,A2,P1/GP,MD G,2,-0.024,0.001
1791,G,A2,P1/GP,MD G,3,-0.024,0.001
1792,G,A2,P1/GP,MD Sh,0,-0.024,0.001
1793,G,A2,P1/GP,MD Sh,1,-0.024,0.001
1794,G,A2,P1/GP,MD Sh,2,-0.024,0.001
1795,G,A2,P1/GP,MD Sh,3,-0.024,0.001
1800,G,A2,P1/GP,LD G,0,-0.024,0.001
1801,G,A2,P1/GP,LD G,1,-0.024,0.001
1802,G,A2,P1/GP,LD G,2,-0.024,0.001
1803,G,A2,P1/GP,LD G,3,-0.024,0.001
1804,G,A2,P1/GP,LD Sh,0,-0.024,0.001
1805,G,A2,P1/GP,LD Sh,1,-0.024,0.001
1806,G,A2,P1/GP,LD Sh,2,-0.024,0.001
1807,G,A2,P1/GP,LD Sh,3,-0.024,0.001
2500,G,P1,Sh%,xG,0,0.014,0.0
2501,G,P1,Sh%,xG,1,0.014,0.0
2502,G,P1,Sh%,xG,2,0.014,0.0
2503,G,P1,Sh%,xG,3,0.014,0.0
2772,G,P1,P1/GP,P/GP,0,0.009,0.0
2773,G,P1,P1/GP,P/GP,1,0.009,0.0
2774,G,P1,P1/GP,P/GP,2,0.009,0.0
2775,G,P1,P1/GP,P/GP,3,0.009,0.0
3336,G,P,Sh,P/GP,0,0.009,0.0
3337,G,P,Sh,P/GP,1,0.009,0.0
3338,G,P,Sh,P/GP,2,0.009,0.0
3339,G,P,Sh,P/GP,3,0.009,0.0
184,G,A1,P1,FOW%,0,0.008,0.0
185,G,A1,P1,FOW%,1,0.008,0.0
186,G,A1,P1,FOW%,2,0.008,0.0
187,G,A1,P1,FOW%,3,0.008,0.0
512,G,A1,G/GP,FOW%,0,0.008,0.0
513,G,A1,G/GP,FOW%,1,0.008,0.0
514,G,A1,G/GP,FOW%,2,0.008,0.0
515,G,A1,G/GP,FOW%,3,0.008,0.0
3768,G,P,P/GP,xG/GP,0,0.007,0.0
3769,G,P,P/GP,xG/GP,1,0.007,0.0
3770,G,P,P/GP,xG/GP,2,0.007,0.0
3771,G,P,P/GP,xG/GP,3,0.007,0.0
1568,G,A2,G/GP,xG/GP,0,0.005,0.0
1569,G,A2,G/GP,xG/GP,1,0.005,0.0
1570,G,A2,G/GP,xG/GP,2,0.005,0.0
1571,G,A2,G/GP,xG/GP,3,0.005,0.0
3680,G,P,A2/GP,LD Sh%,0,0.005,0.0
3681,G,P,A2/GP,LD Sh%,1,0.005,0.0
3682,G,P,A2/GP,LD Sh%,2,0.005,0.0
3683,G,P,A2/GP,LD Sh%,3,0.005,0.0
2840,G,P1,P/GP,xG,0,0.001,0.0
2841,G,P1,P/GP,xG,1,0.001,0.0
2842,G,P1,P/GP,xG,2,0.001,0.0
2843,G,P1,P/GP,xG,3,0.001,0.0
1316,G,A2,P,P/GP,0,-0.003,0.0
1317,G,A2,P,P/GP,1,-0.003,0.0
1318,G,A2,P,P/GP,2,-0.003,0.0
1319,G,A2,P,P/GP,3,-0.003,0.0
3632,G,P,A2/GP,P/GP,0,-0.003,0.0
3633,G,P,A2/GP,P/GP,1,-0.003,0.0
3634,G,P,A2/GP,P/GP,2,-0.003,0.0
3635,G,P,A2/GP,P/GP,3,-0.003,0.0
3712,G,P,P1/GP,HD G,0,-0.005,0.0
3713,G,P,P1/GP,HD G,1,-0.005,0.0
3714,G,P,P1/GP,HD G,2,-0.005,0.0
3715,G,P,P1/GP,HD G,3,-0.005,0.0
3716,G,P,P1/GP,HD Sh,0,-0.005,0.0
3717,G,P,P1/GP,HD Sh,1,-0.005,0.0
3718,G,P,P1/GP,HD Sh,2,-0.005,0.0
3719,G,P,P1/GP,HD Sh,3,-0.005,0.0
3724,G,P,P1/GP,MD G,0,-0.005,0.0
3725,G,P,P1/GP,MD G,1,-0.005,0.0
3726,G,P,P1/GP,MD G,2,-0.005,0.0
3727,G,P,P1/GP,MD G,3,-0.005,0.0
3728,G,P,P1/GP,MD Sh,0,-0.005,0.0
3729,G,P,P1/GP,MD Sh,1,-0.005,0.0
3730,G,P,P1/GP,MD Sh,2,-0.005,0.0
3731,G,P,P1/GP,MD Sh,3,-0.005,0.0
3736,G,P,P1/GP,LD G,0,-0.005,0.0
3737,G,P,P1/GP,LD G,1,-0.005,0.0
3738,G,P,P1/GP,LD G,2,-0.005,0.0
3739,G,P,P1/GP,LD G,3,-0.005,0.0
3740,G,P,P1/GP,LD Sh,0,-0.005,0.0
3741,G,P,P1/GP,LD Sh,1,-0.005,0.0
3742,G,P,P1/GP,LD Sh,2,-0.005,0.0
3743,G,P,P1/GP,LD Sh,3,-0.005,0.0
3004,G,P1,xG/GP,HD G,0,-0.006,0.0
3005,G,P1,xG/GP,HD G,1,-0.006,0.0
3006,G,P1,xG/GP,HD G,2,-0.006,0.0
3007,G,P1,xG/GP,HD G,3,-0.006,0.0
3008,G,P1,xG/GP,HD Sh,0,-0.006,0.0
3009,G,P1,xG/GP,HD Sh,1,-0.006,0.0
3010,G,P1,xG/GP,HD Sh,2,-0.006,0.0
3011,G,P1,xG/GP,HD Sh,3,-0.006,0.0
3016,G,P1,xG/GP,MD G,0,-0.006,0.0
3017,G,P1,xG/GP,MD G,1,-0.006,0.0
3018,G,P1,xG/GP,MD G,2,-0.006,0.0
3019,G,P1,xG/GP,MD G,3,-0.006,0.0
3020,G,P1,xG/GP,MD Sh,0,-0.006,0.0
3021,G,P1,xG/GP,MD Sh,1,-0.006,0.0
3022,G,P1,xG/GP,MD Sh,2,-0.006,0.0
3023,G,P1,xG/GP,MD Sh,3,-0.006,0.0
3028,G,P1,xG/GP,LD G,0,-0.006,0.0
3029,G,P1,xG/GP,LD G,1,-0.006,0.0
3030,G,P1,xG/GP,LD G,2,-0.006,0.0
3031,G,P1,xG/GP,LD G,3,-0.006,0.0
3032,G,P1,xG/GP,LD Sh,0,-0.006,0.0
3033,G,P1,xG/GP,LD Sh,1,-0.006,0.0
3034,G,P1,xG/GP,LD Sh,2,-0.006,0.0
3035,G,P1,xG/GP,LD Sh,3,-0.006,0.0
36,G,A1,A2,Sh/GP,0,-0.007,0.0
37,G,A1,A2,Sh/GP,1,-0.007,0.0
38,G,A1,A2,Sh/GP,2,-0.007,0.0
39,G,A1,A2,Sh/GP,3,-0.007,0.0
